Datum,Uhrzeit,Generation_DE MÜN GT17[MW],Generation_DE MÜN GT18[MW],Generation_DE MÜN GT16[MW],Generation_DE MÜN DT15[MW],Generation_DE MÜN DT12[MW],Generation_DE MÜN DT19 neu[MW]
20.01.2020,22:00,0,0,0,0,0,63
20.01.2020,23:00,0,0,0,0,0,66
21.01.2020,00:00,0,0,0,0,0,68
21.01.2020,01:00,0,0,0,0,0,64
21.01.2020,02:00,0,0,0,0,0,62
21.01.2020,03:00,0,0,0,0,0,63
21.01.2020,04:00,0,0,0,0,0,63
21.01.2020,05:00,0,0,0,0,0,63
21.01.2020,06:00,0,0,0,0,0,71
21.01.2020,07:00,0,0,0,0,0,81
21.01.2020,08:00,0,0,0,0,0,86
21.01.2020,09:00,0,0,0,0,0,81
21.01.2020,10:00,0,0,0,0,0,66
21.01.2020,11:00,0,0,0,0,0,63
21.01.2020,12:00,0,0,0,0,0,61
21.01.2020,13:00,0,0,0,0,0,57
21.01.2020,14:00,0,0,0,0,0,53
21.01.2020,15:00,0,0,0,0,0,75
21.01.2020,16:00,0,0,0,0,0,90
21.01.2020,17:00,0,0,0,0,0,72
21.01.2020,18:00,0,0,0,0,0,43
21.01.2020,19:00,0,0,0,0,0,41
21.01.2020,20:00,0,0,0,0,0,43
21.01.2020,21:00,0,0,0,0,0,53
21.01.2020,22:00,0,0,0,0,0,54
21.01.2020,23:00,0,0,0,0,0,53
22.01.2020,00:00,0,0,0,0,0,51
22.01.2020,01:00,0,0,0,0,0,49
22.01.2020,02:00,0,0,0,0,0,54
22.01.2020,03:00,0,0,0,0,0,59
22.01.2020,04:00,0,0,0,0,0,60
22.01.2020,05:00,0,0,0,0,0,57
22.01.2020,06:00,0,0,0,0,0,65
22.01.2020,07:00,0,0,0,0,0,77
22.01.2020,08:00,0,0,0,0,0,80
22.01.2020,09:00,0,0,0,0,0,81
22.01.2020,10:00,0,0,0,0,0,81
22.01.2020,11:00,0,0,0,0,0,70
22.01.2020,12:00,0,0,0,0,0,85
22.01.2020,13:00,0,0,0,0,0,90
22.01.2020,14:00,0,0,0,0,0,94
22.01.2020,15:00,0,0,0,0,0,88
22.01.2020,16:00,0,0,0,0,0,85
22.01.2020,17:00,0,0,0,0,0,86
22.01.2020,18:00,0,0,0,0,0,87
22.01.2020,19:00,0,0,0,0,0,91
22.01.2020,20:00,0,0,0,0,0,82
22.01.2020,21:00,0,0,0,0,0,62
22.01.2020,22:00,0,0,0,0,0,54
22.01.2020,23:00,0,0,0,0,0,52
23.01.2020,00:00,0,0,0,0,0,54
23.01.2020,01:00,0,0,0,0,0,53
23.01.2020,02:00,0,0,0,0,0,54
23.01.2020,03:00,0,0,0,0,0,54
23.01.2020,04:00,0,0,0,0,0,53
23.01.2020,05:00,0,0,0,0,0,51
23.01.2020,06:00,0,0,0,0,0,48
23.01.2020,07:00,0,0,0,0,0,64
23.01.2020,08:00,0,0,0,0,0,79
23.01.2020,09:00,0,0,0,0,0,85
23.01.2020,10:00,0,0,0,0,0,87
23.01.2020,11:00,0,0,0,0,0,78
23.01.2020,12:00,0,0,0,0,0,60
23.01.2020,13:00,0,0,0,0,0,56
23.01.2020,14:00,0,0,0,0,0,60
23.01.2020,15:00,0,0,0,0,0,74
23.01.2020,16:00,0,0,0,0,0,85
23.01.2020,17:00,0,0,0,0,0,92
23.01.2020,18:00,0,0,0,0,0,91
23.01.2020,19:00,0,0,0,0,0,89
23.01.2020,20:00,0,0,0,0,0,89
23.01.2020,21:00,0,0,0,0,0,70
23.01.2020,22:00,0,0,0,0,0,65
23.01.2020,23:00,0,0,0,0,0,65
24.01.2020,00:00,0,0,0,0,0,64
24.01.2020,01:00,0,0,0,0,0,62
24.01.2020,02:00,0,0,0,0,0,61
24.01.2020,03:00,0,0,0,0,0,59
24.01.2020,04:00,0,0,0,0,0,57
24.01.2020,05:00,0,0,0,0,0,56
24.01.2020,06:00,0,0,0,0,0,85
24.01.2020,07:00,0,0,0,0,0,87
24.01.2020,08:00,0,0,0,0,0,82
24.01.2020,09:00,0,0,0,0,0,76
24.01.2020,10:00,0,0,0,0,0,65
24.01.2020,11:00,0,0,0,0,0,59
24.01.2020,12:00,0,0,0,0,0,58
24.01.2020,13:00,0,0,0,0,0,56
24.01.2020,14:00,0,0,0,0,0,56
24.01.2020,15:00,0,0,0,0,0,69
24.01.2020,16:00,0,0,0,0,0,86
24.01.2020,17:00,0,0,0,0,0,92
24.01.2020,18:00,0,0,0,0,0,90
24.01.2020,19:00,0,0,0,0,0,91
24.01.2020,20:00,0,0,0,0,0,77
24.01.2020,21:00,0,0,0,0,0,70
24.01.2020,22:00,0,0,0,0,0,67
24.01.2020,23:00,0,0,0,0,0,62
25.01.2020,00:00,0,0,0,0,0,51
25.01.2020,01:00,0,0,0,0,0,51
25.01.2020,02:00,0,0,0,0,0,48
25.01.2020,03:00,0,0,0,0,0,50
25.01.2020,04:00,0,0,0,0,0,52
25.01.2020,05:00,0,0,0,0,0,53
25.01.2020,06:00,0,0,0,0,0,54
25.01.2020,07:00,0,0,0,0,0,55
25.01.2020,08:00,0,0,0,0,0,55
25.01.2020,09:00,0,0,0,0,0,56
25.01.2020,10:00,0,0,0,0,0,58
25.01.2020,11:00,0,0,0,0,0,59
25.01.2020,12:00,0,0,0,0,0,54
25.01.2020,13:00,0,0,0,0,0,53
25.01.2020,14:00,0,0,0,0,0,54
25.01.2020,15:00,0,0,0,0,0,55
25.01.2020,16:00,0,0,0,0,0,56
25.01.2020,17:00,0,0,0,0,0,54
25.01.2020,18:00,0,0,0,0,0,54
25.01.2020,19:00,0,0,0,0,0,57
25.01.2020,20:00,0,0,0,0,0,59
25.01.2020,21:00,0,0,0,0,0,59
25.01.2020,22:00,0,0,0,0,0,59
25.01.2020,23:00,0,0,0,0,0,56
26.01.2020,00:00,0,0,0,0,0,55
26.01.2020,01:00,0,0,0,0,0,54
26.01.2020,02:00,0,0,0,0,0,53
26.01.2020,03:00,0,0,0,0,0,53
26.01.2020,04:00,0,0,0,0,0,52
26.01.2020,05:00,0,0,0,0,0,52
26.01.2020,06:00,0,0,0,0,0,55
26.01.2020,07:00,0,0,0,0,0,56
26.01.2020,08:00,0,0,0,0,0,57
26.01.2020,09:00,0,0,0,0,0,57
26.01.2020,10:00,0,0,0,0,0,59
26.01.2020,11:00,0,0,0,0,0,60
26.01.2020,12:00,0,0,0,0,0,55
26.01.2020,13:00,0,0,0,0,0,56
26.01.2020,14:00,0,0,0,0,0,56
26.01.2020,15:00,0,0,0,0,0,52
26.01.2020,16:00,0,0,0,0,0,52
26.01.2020,17:00,0,0,0,0,0,53
26.01.2020,18:00,0,0,0,0,0,55
26.01.2020,19:00,0,0,0,0,0,56
26.01.2020,20:00,0,0,0,0,0,60
26.01.2020,21:00,0,0,0,0,0,59
26.01.2020,22:00,0,0,0,0,0,60
26.01.2020,23:00,0,0,0,0,0,56
27.01.2020,00:00,0,0,0,0,0,53
27.01.2020,01:00,0,0,0,0,0,54
27.01.2020,02:00,0,0,0,0,0,52
27.01.2020,03:00,0,0,0,0,0,51
27.01.2020,04:00,0,0,0,0,0,53
27.01.2020,05:00,0,0,0,0,0,56
27.01.2020,06:00,0,0,0,0,0,58
27.01.2020,07:00,0,0,0,0,0,63
27.01.2020,08:00,0,0,0,0,0,65
27.01.2020,09:00,0,0,0,0,0,67
27.01.2020,10:00,0,0,0,0,0,64
27.01.2020,11:00,0,0,0,0,0,63
27.01.2020,12:00,0,0,0,0,0,57
27.01.2020,13:00,0,0,0,0,0,57
27.01.2020,14:00,0,0,0,0,0,55
27.01.2020,15:00,0,0,0,0,0,59
27.01.2020,16:00,0,0,0,0,0,72
27.01.2020,17:00,0,0,0,0,0,74
27.01.2020,18:00,0,0,0,0,0,76
27.01.2020,19:00,0,0,0,0,0,65
27.01.2020,20:00,0,0,0,0,0,47
27.01.2020,21:00,0,0,0,0,0,49
27.01.2020,22:00,0,0,0,0,0,49
27.01.2020,23:00,0,0,0,0,0,50
28.01.2020,00:00,0,0,0,0,0,49
28.01.2020,01:00,0,0,0,0,0,47
28.01.2020,02:00,0,0,0,0,0,45
28.01.2020,03:00,0,0,0,0,0,47
28.01.2020,04:00,0,0,0,0,0,49
28.01.2020,05:00,0,0,0,0,0,56
28.01.2020,06:00,0,0,0,0,0,61
28.01.2020,07:00,0,0,0,0,0,64
28.01.2020,08:00,0,0,0,0,0,61
28.01.2020,09:00,0,0,0,0,0,58
28.01.2020,10:00,0,0,0,0,0,60
28.01.2020,11:00,0,0,0,0,0,58
28.01.2020,12:00,0,0,0,0,0,55
28.01.2020,13:00,0,0,0,0,0,49
28.01.2020,14:00,0,0,0,0,0,51
28.01.2020,15:00,0,0,0,0,0,54
28.01.2020,16:00,0,0,0,0,0,52
28.01.2020,17:00,0,0,0,0,0,53
28.01.2020,18:00,0,0,0,0,0,55
28.01.2020,19:00,0,0,0,0,0,53
28.01.2020,20:00,0,0,0,0,0,54
28.01.2020,21:00,0,0,0,0,0,49
28.01.2020,22:00,0,0,0,0,0,45
28.01.2020,23:00,0,0,0,0,0,45
29.01.2020,00:00,0,0,0,0,0,46
29.01.2020,01:00,0,0,0,0,0,45
29.01.2020,02:00,0,0,0,0,0,46
29.01.2020,03:00,0,0,0,0,0,55
29.01.2020,04:00,0,0,0,0,0,52
29.01.2020,05:00,0,0,0,0,0,52
29.01.2020,06:00,0,0,0,0,0,53
29.01.2020,07:00,0,0,0,0,0,55
29.01.2020,08:00,0,0,0,0,0,55
29.01.2020,09:00,0,0,0,0,0,56
29.01.2020,10:00,0,0,0,0,0,56
29.01.2020,11:00,0,0,0,0,0,53
29.01.2020,12:00,0,0,0,0,0,52
29.01.2020,13:00,0,0,0,0,0,53
29.01.2020,14:00,0,0,0,0,0,48
29.01.2020,15:00,0,0,0,0,0,47
29.01.2020,16:00,0,0,0,0,0,54
29.01.2020,17:00,0,0,0,0,0,58
29.01.2020,18:00,0,0,0,0,0,54
29.01.2020,19:00,0,0,0,0,0,51
29.01.2020,20:00,0,0,0,0,0,51
29.01.2020,21:00,0,0,0,0,0,50
29.01.2020,22:00,0,0,0,0,0,48
29.01.2020,23:00,0,0,0,0,0,45
30.01.2020,00:00,0,0,0,0,0,44
30.01.2020,01:00,0,0,0,0,0,44
30.01.2020,02:00,0,0,0,0,0,44
30.01.2020,03:00,0,0,0,0,0,55
30.01.2020,04:00,0,0,0,0,0,54
30.01.2020,05:00,0,0,0,0,0,44
30.01.2020,06:00,0,0,0,0,0,48
30.01.2020,07:00,0,0,0,0,0,53
30.01.2020,08:00,0,0,0,0,0,55
30.01.2020,09:00,0,0,0,0,0,54
30.01.2020,10:00,0,0,0,0,0,59
30.01.2020,11:00,0,0,0,0,0,51
30.01.2020,12:00,0,0,0,0,0,51
30.01.2020,13:00,0,0,0,0,0,49
30.01.2020,14:00,0,0,0,0,0,55
30.01.2020,15:00,0,0,0,0,0,58
30.01.2020,16:00,0,0,0,0,0,60
30.01.2020,17:00,0,0,0,0,0,56
30.01.2020,18:00,0,0,0,0,0,54
30.01.2020,19:00,0,0,0,0,0,55
30.01.2020,20:00,0,0,0,0,0,59
30.01.2020,21:00,0,0,0,0,0,47
30.01.2020,22:00,0,0,0,0,0,39
30.01.2020,23:00,0,0,0,0,0,41
31.01.2020,00:00,0,0,0,0,0,40
31.01.2020,01:00,0,0,0,0,0,40
31.01.2020,02:00,0,0,0,0,0,40
31.01.2020,03:00,0,0,0,0,0,39
31.01.2020,04:00,0,0,0,0,0,43
31.01.2020,05:00,0,0,0,0,0,45
31.01.2020,06:00,0,0,0,0,0,55
31.01.2020,07:00,0,0,0,0,0,54
31.01.2020,08:00,0,0,0,0,0,50
31.01.2020,09:00,0,0,0,0,0,47
31.01.2020,10:00,0,0,0,0,0,45
31.01.2020,11:00,0,0,0,0,0,36
31.01.2020,12:00,0,0,0,0,0,34
31.01.2020,13:00,0,0,0,0,0,35
31.01.2020,14:00,0,0,0,0,0,31
31.01.2020,15:00,0,0,0,0,0,34
31.01.2020,16:00,0,0,0,0,0,29
31.01.2020,17:00,0,0,0,0,0,31
31.01.2020,18:00,0,0,0,0,0,30
31.01.2020,19:00,0,0,0,0,0,31
31.01.2020,20:00,0,0,0,0,0,36
31.01.2020,21:00,0,0,0,0,0,35
31.01.2020,22:00,0,0,0,0,0,36
31.01.2020,23:00,0,0,0,0,0,36
01.02.2020,00:00,0,0,0,0,0,38
01.02.2020,01:00,0,0,0,0,0,36
01.02.2020,02:00,0,0,0,0,0,36
01.02.2020,03:00,0,0,0,0,0,36
01.02.2020,04:00,0,0,0,0,0,38
01.02.2020,05:00,0,0,0,0,0,37
01.02.2020,06:00,0,0,0,0,0,35
01.02.2020,07:00,0,0,0,0,0,32
01.02.2020,08:00,0,0,0,0,0,31
01.02.2020,09:00,0,0,0,0,0,32
01.02.2020,10:00,0,0,0,0,0,33
01.02.2020,11:00,0,0,0,0,0,33
01.02.2020,12:00,0,0,0,0,0,33
01.02.2020,13:00,0,0,0,0,0,30
01.02.2020,14:00,0,0,0,0,0,32
01.02.2020,15:00,0,0,0,0,0,32
01.02.2020,16:00,0,0,0,0,0,32
01.02.2020,17:00,0,0,0,0,0,31
01.02.2020,18:00,0,0,0,0,0,32
01.02.2020,19:00,0,0,0,0,0,33
01.02.2020,20:00,0,0,0,0,0,33
01.02.2020,21:00,0,0,0,0,0,31
01.02.2020,22:00,0,0,0,0,0,31
01.02.2020,23:00,0,0,0,0,0,31
02.02.2020,00:00,0,0,0,0,0,22
02.02.2020,01:00,0,0,0,0,0,21
02.02.2020,02:00,0,0,0,0,0,21
02.02.2020,03:00,0,0,0,0,0,23
02.02.2020,04:00,0,0,0,0,0,18
02.02.2020,05:00,0,0,0,0,0,20
02.02.2020,06:00,0,0,0,0,0,26
02.02.2020,07:00,0,0,0,0,0,27
02.02.2020,08:00,0,0,0,0,0,29
02.02.2020,09:00,0,0,0,0,0,31
02.02.2020,10:00,0,0,0,0,0,29
02.02.2020,11:00,0,0,0,0,0,28
02.02.2020,12:00,0,0,0,0,0,29
02.02.2020,13:00,0,0,0,0,0,28
02.02.2020,14:00,0,0,0,0,0,29
02.02.2020,15:00,0,0,0,0,0,29
02.02.2020,16:00,0,0,0,0,0,28
02.02.2020,17:00,0,0,0,0,0,27
02.02.2020,18:00,0,0,0,0,0,29
02.02.2020,19:00,0,0,0,0,0,28
02.02.2020,20:00,0,0,0,0,0,31
02.02.2020,21:00,0,0,0,0,0,24
02.02.2020,22:00,0,0,0,0,0,24
02.02.2020,23:00,0,0,0,0,0,25
03.02.2020,00:00,0,0,0,0,0,24
03.02.2020,01:00,0,0,0,0,0,23
03.02.2020,02:00,0,0,0,0,0,22
03.02.2020,03:00,0,0,0,0,0,27
03.02.2020,04:00,0,0,0,0,0,38
03.02.2020,05:00,0,0,0,0,0,40
03.02.2020,06:00,0,0,0,0,0,45
03.02.2020,07:00,0,0,0,0,0,50
03.02.2020,08:00,0,0,0,0,0,50
03.02.2020,09:00,0,0,0,0,0,50
03.02.2020,10:00,0,0,0,0,0,55
03.02.2020,11:00,0,0,0,0,0,50
03.02.2020,12:00,0,0,0,0,0,46
03.02.2020,13:00,0,0,0,0,0,46
03.02.2020,14:00,0,0,0,0,0,43
03.02.2020,15:00,0,0,0,0,0,40
03.02.2020,16:00,0,0,0,0,0,44
03.02.2020,17:00,0,0,0,0,0,43
03.02.2020,18:00,0,0,0,0,0,45
03.02.2020,19:00,0,0,0,0,0,49
03.02.2020,20:00,0,0,0,0,0,45
03.02.2020,21:00,0,0,0,0,0,45
03.02.2020,22:00,0,0,0,0,0,47
03.02.2020,23:00,0,0,0,0,0,49
04.02.2020,00:00,0,0,0,0,0,43
04.02.2020,01:00,0,0,0,0,0,41
04.02.2020,02:00,0,0,0,0,0,35
04.02.2020,03:00,0,0,0,0,0,36
04.02.2020,04:00,0,0,0,0,0,43
04.02.2020,05:00,0,0,0,0,0,50
04.02.2020,06:00,0,0,0,0,0,46
04.02.2020,07:00,0,0,0,0,0,58
04.02.2020,08:00,0,0,0,0,0,54
04.02.2020,09:00,0,0,0,0,0,55
04.02.2020,10:00,0,0,0,0,0,55
04.02.2020,11:00,0,0,0,0,0,53
04.02.2020,12:00,0,0,0,0,0,51
04.02.2020,13:00,0,0,0,0,0,51
04.02.2020,14:00,0,0,0,0,0,52
04.02.2020,15:00,0,0,0,0,0,53
04.02.2020,16:00,0,0,0,0,0,54
04.02.2020,17:00,0,0,0,0,0,62
04.02.2020,18:00,0,0,0,0,0,61
04.02.2020,19:00,0,0,0,0,0,51
04.02.2020,20:00,0,0,0,0,0,49
04.02.2020,21:00,0,0,0,0,0,46
04.02.2020,22:00,0,0,0,0,0,47
04.02.2020,23:00,0,0,0,0,0,46
05.02.2020,00:00,0,0,0,0,0,47
05.02.2020,01:00,0,0,0,0,0,44
05.02.2020,02:00,0,0,0,0,0,42
05.02.2020,03:00,0,0,0,0,0,45
05.02.2020,04:00,0,0,0,0,0,48
05.02.2020,05:00,0,0,0,0,0,52
05.02.2020,06:00,0,0,0,0,0,51
05.02.2020,07:00,0,0,0,0,0,37
05.02.2020,08:00,0,0,0,0,0,42
05.02.2020,09:00,0,0,0,0,0,53
05.02.2020,10:00,0,0,0,0,0,59
05.02.2020,11:00,0,0,0,0,0,59
05.02.2020,12:00,0,0,0,0,0,57
05.02.2020,13:00,0,0,0,0,0,54
05.02.2020,14:00,0,0,0,0,0,51
05.02.2020,15:00,0,0,0,0,0,52
05.02.2020,16:00,0,0,0,0,0,42
05.02.2020,17:00,0,0,0,0,0,43
05.02.2020,18:00,0,0,0,0,0,48
05.02.2020,19:00,0,0,0,0,0,49
05.02.2020,20:00,0,0,0,0,0,52
05.02.2020,21:00,0,0,0,0,0,52
05.02.2020,22:00,0,0,0,0,0,55
05.02.2020,23:00,0,0,0,0,0,50
06.02.2020,00:00,0,0,0,0,0,49
06.02.2020,01:00,0,0,0,0,0,50
06.02.2020,02:00,0,0,0,0,0,47
06.02.2020,03:00,0,0,0,0,0,55
06.02.2020,04:00,0,0,0,0,0,58
06.02.2020,05:00,0,0,0,0,0,55
06.02.2020,06:00,0,0,0,0,0,58
06.02.2020,07:00,0,0,0,0,0,58
06.02.2020,08:00,0,0,0,0,0,61
06.02.2020,09:00,0,0,0,0,0,61
06.02.2020,10:00,0,0,0,0,0,54
06.02.2020,11:00,0,0,0,0,0,58
06.02.2020,12:00,0,0,0,0,0,61
06.02.2020,13:00,0,0,0,0,0,61
06.02.2020,14:00,0,0,0,0,0,57
06.02.2020,15:00,0,0,0,0,0,61
06.02.2020,16:00,0,0,0,0,0,74
06.02.2020,17:00,0,0,0,0,0,81
06.02.2020,18:00,0,0,0,0,0,83
06.02.2020,19:00,0,0,0,0,0,85
06.02.2020,20:00,0,0,0,0,0,84
06.02.2020,21:00,0,0,0,0,0,71
06.02.2020,22:00,0,0,0,0,0,60
06.02.2020,23:00,0,0,0,0,0,53
07.02.2020,00:00,0,0,0,0,0,51
07.02.2020,01:00,0,0,0,0,0,52
07.02.2020,02:00,0,0,0,0,0,53
07.02.2020,03:00,0,0,0,0,0,55
07.02.2020,04:00,0,0,0,0,0,61
07.02.2020,05:00,0,0,0,0,0,65
07.02.2020,06:00,0,0,0,0,0,59
07.02.2020,07:00,0,0,0,0,0,61
07.02.2020,08:00,0,0,0,0,0,61
07.02.2020,09:00,0,0,0,0,0,63
07.02.2020,10:00,0,0,0,0,0,58
07.02.2020,11:00,0,0,0,0,0,57
07.02.2020,12:00,0,0,0,0,0,49
07.02.2020,13:00,0,0,0,0,0,47
07.02.2020,14:00,0,0,0,0,0,47
07.02.2020,15:00,0,0,0,0,0,48
07.02.2020,16:00,0,0,0,0,0,49
07.02.2020,17:00,0,0,0,0,0,48
07.02.2020,18:00,0,0,0,0,0,56
07.02.2020,19:00,0,0,0,0,0,54
07.02.2020,20:00,0,0,0,0,0,55
07.02.2020,21:00,0,0,0,0,0,55
07.02.2020,22:00,0,0,0,0,0,49
07.02.2020,23:00,0,0,0,0,0,49
08.02.2020,00:00,0,0,0,0,0,49
08.02.2020,01:00,0,0,0,0,0,48
08.02.2020,02:00,0,0,0,0,0,50
08.02.2020,03:00,0,0,0,0,0,51
08.02.2020,04:00,0,0,0,0,0,53
08.02.2020,05:00,0,0,0,0,0,52
08.02.2020,06:00,0,0,0,0,0,52
08.02.2020,07:00,0,0,0,0,0,55
08.02.2020,08:00,0,0,0,0,0,55
08.02.2020,09:00,0,0,0,0,0,55
08.02.2020,10:00,0,0,0,0,0,52
08.02.2020,11:00,0,0,0,0,0,53
08.02.2020,12:00,0,0,0,0,0,49
08.02.2020,13:00,0,0,0,0,0,46
08.02.2020,14:00,0,0,0,0,0,45
08.02.2020,15:00,0,0,0,0,0,47
08.02.2020,16:00,0,0,0,0,0,46
08.02.2020,17:00,0,0,0,0,0,45
08.02.2020,18:00,0,0,0,0,0,47
08.02.2020,19:00,0,0,0,0,0,50
08.02.2020,20:00,0,0,0,0,0,60
08.02.2020,21:00,0,0,0,0,0,57
08.02.2020,22:00,0,0,0,0,0,51
08.02.2020,23:00,0,0,0,0,0,49
09.02.2020,00:00,0,0,0,0,0,48
09.02.2020,01:00,0,0,0,0,0,48
09.02.2020,02:00,0,0,0,0,0,48
09.02.2020,03:00,0,0,0,0,0,48
09.02.2020,04:00,0,0,0,0,0,49
09.02.2020,05:00,0,0,0,0,0,48
09.02.2020,06:00,0,0,0,0,0,49
09.02.2020,07:00,0,0,0,0,0,51
09.02.2020,08:00,0,0,0,0,0,52
09.02.2020,09:00,0,0,0,0,0,54
09.02.2020,10:00,0,0,0,0,0,50
09.02.2020,11:00,0,0,0,0,0,46
09.02.2020,12:00,0,0,0,0,0,45
09.02.2020,13:00,0,0,0,0,0,42
09.02.2020,14:00,0,0,0,0,0,45
09.02.2020,15:00,0,0,0,0,0,45
09.02.2020,16:00,0,0,0,0,0,43
09.02.2020,17:00,0,0,0,0,0,42
09.02.2020,18:00,0,0,0,0,0,42
09.02.2020,19:00,0,0,0,0,0,42
09.02.2020,20:00,0,0,0,0,0,42
09.02.2020,21:00,0,0,0,0,0,37
09.02.2020,22:00,0,0,0,0,0,35
09.02.2020,23:00,0,0,0,0,0,33
10.02.2020,00:00,0,0,0,0,0,33
10.02.2020,01:00,0,0,0,0,0,34
